10.4774,443.004,242.559,2.60537
10.5251,442.971,242.577,2.60586
10.5862,442.971,242.577,2.60586
10.6329,443.004,242.559,2.60537
10.6791,442.971,242.577,2.60586
10.7256,444.168,244.824,2.66185
10.7877,444.156,244.82,2.6628
10.849,444.168,244.824,2.66185
10.9101,444.156,244.82,2.6628
10.9555,444.168,244.824,2.66185
11.0185,444.156,244.82,2.6628
11.0646,445.41,247.12,2.71813
11.1118,446.489,249.388,2.77812
11.1749,447.693,252.67,2.85615
11.2378,448.891,256.115,2.93204
11.3007,448.952,258.451,3.01168
11.3476,449.093,260.79,3.06879
11.3793,449.215,262.997,3.1065
11.4274,449.19,265.229,-3.11514
11.4594,449.242,265.292,-3.11671
11.5062,449.143,265.243,-3.1181
11.5674,449.173,265.208,-3.12252
11.63,449.173,265.208,-3.12252
11.6914,449.171,265.216,-3.12259
11.7525,449.313,265.358,-3.12635
11.8139,449.171,265.209,-3.12264
11.8746,449.145,265.192,-3.12211
11.9217,449.145,265.192,-3.12211
11.9693,449.313,265.358,-3.12635
12.0312,449.313,265.358,-3.12635
12.0778,449.145,265.192,-3.12211
12.1391,449.171,265.216,-3.12259
12.1866,449.171,265.216,-3.12259
12.2494,449.313,265.358,-3.12635
12.2958,449.145,265.192,-3.12211
12.3575,449.145,265.192,-3.12211
12.4213,449.227,265.265,-3.124
12.4675,449.173,265.208,-3.12252
12.5142,449.173,265.208,-3.12252
12.5754,449.227,265.265,-3.124
12.6373,449.145,265.192,-3.12211
12.7007,449.171,265.209,-3.12264
12.7485,449.227,265.265,-3.124
12.8116,449.159,265.215,-3.12715
12.8881,449.271,265.287,-3.13487
12.9505,449.219,264.16,-3.13619
13.0128,449.182,264.138,-3.13908
13.0595,449.182,264.138,-3.13908
13.1224,449.156,264.099,-3.13809
13.2005,449.156,264.103,-3.13832
13.3095,449.229,264.185,-3.14049
13.4031,449.229,264.185,-3.14049
13.4954,449.175,264.146,-3.13927
13.5913,449.229,264.185,-3.14049
13.6836,449.175,264.146,-3.13927
13.7771,449.175,264.146,-3.13927
13.8242,449.175,264.146,-3.13927
13.8859,449.175,264.146,-3.13927
13.9486,449.229,264.185,-3.14049
14.0096,449.321,267.594,-3.06616
14.0702,449.321,267.594,-3.06616
14.1334,449.216,267.481,-3.06368
14.1803,449.216,267.481,-3.06368
14.2424,449.216,267.481,-3.06368
14.3052,449.216,267.481,-3.06368
14.3529,449.211,267.503,-3.06352
14.3993,449.211,267.503,-3.06352
14.4451,449.147,269.806,-3.00674
14.5074,449.147,269.806,-3.00674
14.5536,449.147,269.806,-3.00674
14.6006,449.146,269.804,-3.0067
14.6618,449.147,269.806,-3.00674
14.7254,449.146,269.804,-3.0067
14.7869,449.223,273.197,-2.93098
14.8484,449.223,273.197,-2.93098
14.9421,449.223,273.197,-2.93098
15.0352,449.223,273.197,-2.93098
15.1287,449.223,273.197,-2.93098
15.2217,449.268,273.222,-2.93192
15.3152,447.16,277.792,-2.81493
15.3779,447.16,277.792,-2.81493
15.4399,447.17,277.785,-2.81516
15.5167,447.16,277.792,-2.81493
15.5777,447.17,277.785,-2.81516
15.6235,447.17,277.785,-2.81516
15.6702,447.17,277.785,-2.81516
15.7171,447.202,277.861,-2.8177
15.7649,447.2,277.84,-2.81641
15.8276,446.128,281.194,-2.73853
15.8883,446.138,280.189,-2.73903
15.9816,445.129,280.237,-2.74037
16.0442,445.125,280.234,-2.74039
16.1225,443.027,283.646,-2.64289
16.1844,443.027,283.646,-2.64289
16.2629,442.972,283.701,-2.63746
16.3409,442.958,283.73,-2.63274
16.4175,442.966,284.749,-2.62947
16.4806,442.965,284.819,-2.62678
16.5593,440.72,288.257,-2.52241
16.6519,440.73,288.301,-2.52347
16.7308,440.734,288.321,-2.52409
16.8092,440.73,288.301,-2.52347
16.8867,440.747,288.252,-2.51846
16.9792,437.404,291.862,-2.40006
17.072,437.43,292.85,-2.39263
17.1813,437.387,292.808,-2.38387
17.2604,436.394,292.922,-2.38291
17.3366,436.34,292.885,-2.37577
17.4127,436.367,292.902,-2.37189
17.4893,434.039,296.297,-2.27255
17.5826,433.002,296.351,-2.2687
17.6615,432.993,296.363,-2.26295
17.7545,432.954,296.409,-2.25801
17.8494,432.954,296.409,-2.25801
17.9267,429.67,298.744,-2.16103
18.0197,429.625,298.768,-2.16886
18.1128,430.677,298.766,-2.17526
18.2049,426.232,301.113,-2.06612
18.297,426.241,301.164,-2.07264
18.4047,427.262,301.133,-2.0809
18.4983,427.239,301.106,-2.0803
18.5919,422.817,303.411,-1.96393
18.6857,422.817,303.411,-1.96393
18.7792,422.817,303.411,-1.96393
18.874,422.817,303.411,-1.96393
18.9677,422.806,302.449,-1.96957
19.06,422.806,302.449,-1.96957
19.1371,422.806,302.449,-1.96957
19.2457,422.806,302.449,-1.96957
19.3237,422.806,302.449,-1.96957
19.3855,422.806,302.449,-1.96957
19.4478,422.806,302.449,-1.96957
19.4943,422.806,302.449,-1.96957
19.5565,422.806,302.449,-1.96957
19.6503,387.51,302.029,-1.10933
19.7438,387.455,302.011,-1.10449
19.8371,387.425,302.005,-1.09834
19.9296,387.467,302.008,-1.10444
20.0234,387.584,302.005,-1.10871
20.1174,387.569,302.006,-1.11346
20.2255,387.569,302.006,-1.11346
20.3178,387.569,302.006,-1.11346
20.3966,387.569,302.006,-1.11346
20.4752,387.569,302.006,-1.11346
20.5521,387.569,302.006,-1.11346
20.6456,387.569,302.006,-1.11346
20.7405,387.569,302.006,-1.11346
20.8336,387.569,302.006,-1.11346
20.9267,387.569,302.006,-1.11346
21.0052,387.569,302.006,-1.11346
21.0849,387.569,302.006,-1.11346
21.1622,387.569,302.006,-1.11346
21.2562,387.569,302.006,-1.11346
21.3491,387.569,302.006,-1.11346
21.4432,387.569,302.006,-1.11346
21.5226,387.569,302.006,-1.11346
21.6153,387.569,302.006,-1.11346
21.7115,387.569,302.006,-1.11346
21.8053,387.569,302.006,-1.11346
21.8994,387.569,302.006,-1.11346
21.9768,387.569,302.006,-1.11346
22.0696,387.569,302.006,-1.11346
22.1642,387.569,302.006,-1.11346
22.2724,387.569,302.006,-1.11346
22.3501,387.569,302.006,-1.11346
22.4418,387.569,302.006,-1.11346
22.5354,387.569,302.006,-1.11346
22.6286,387.569,302.006,-1.11346
22.7226,387.569,302.006,-1.11346
22.8154,387.569,302.006,-1.11346
22.9108,387.569,302.006,-1.11346
23.0045,387.569,302.006,-1.11346
23.1125,387.569,302.006,-1.11346
23.2064,387.569,302.006,-1.11346
23.3142,387.569,302.006,-1.11346
23.4254,387.569,302.006,-1.11346
23.5339,387.569,302.006,-1.11346
23.6271,387.569,302.006,-1.11346
23.7359,387.569,302.006,-1.11346
23.8453,387.569,302.006,-1.11346
23.9554,387.569,302.006,-1.11346
24.0651,387.569,302.006,-1.11346
24.1743,387.569,302.006,-1.11346
24.283,387.569,302.006,-1.11346
24.3918,387.576,302.013,-1.10968
24.4549,387.485,302.012,-1.10774
24.5326,387.455,301.98,-1.10321
24.595,387.455,301.98,-1.10321
24.6579,387.455,301.98,-1.10321
24.7512,387.455,301.98,-1.10321
24.8574,387.455,301.98,-1.10321
24.9657,387.455,301.98,-1.10321
25.0727,387.455,301.98,-1.10321
25.1829,387.455,301.98,-1.10321
25.2774,387.455,301.98,-1.10321
25.3716,387.455,301.98,-1.10321
25.4668,387.455,301.98,-1.10321
25.5762,387.455,301.98,-1.10321
25.6703,387.455,301.98,-1.10321
25.7797,387.455,301.98,-1.10321
25.8734,387.455,301.98,-1.10321
25.9666,387.455,301.98,-1.10321
26.0611,387.455,301.98,-1.10321
26.1543,387.455,301.98,-1.10321
26.2484,387.455,301.98,-1.10321
26.3566,387.455,301.98,-1.10321
26.4347,387.455,301.98,-1.10321
26.4955,387.455,301.98,-1.10321
26.588,387.455,301.98,-1.10321
26.6819,387.455,301.98,-1.10321
26.7917,387.455,301.98,-1.10321
26.8845,387.455,301.98,-1.10321
26.9793,387.455,301.98,-1.10321
27.073,387.46,301.987,-1.10328
27.1816,387.46,301.987,-1.10328
27.2915,387.46,301.987,-1.10328
27.4177,387.46,301.987,-1.10328
27.4966,387.46,301.987,-1.10328
27.5746,387.46,301.987,-1.10328
27.7005,387.46,301.987,-1.10328
27.8251,387.46,301.987,-1.10328
27.9328,387.46,301.987,-1.10328
28.0563,387.46,301.987,-1.10328
28.1495,387.46,301.987,-1.10328
28.2723,387.46,301.987,-1.10328
28.3971,387.46,301.987,-1.10328
28.5068,387.46,301.987,-1.10328
28.633,387.46,301.987,-1.10328
28.7562,387.46,301.987,-1.10328
28.8791,387.46,301.987,-1.10328
28.9877,387.46,301.987,-1.10328
29.1116,387.46,301.987,-1.10328
29.2358,387.46,301.987,-1.10328
29.3454,387.46,301.987,-1.10328
29.4709,387.46,301.987,-1.10328
29.6121,387.46,301.987,-1.10328
29.7376,387.46,301.987,-1.10328
29.8628,387.46,301.987,-1.10328
29.9889,387.46,301.987,-1.10328
30.1143,387.46,301.987,-1.10328
30.2556,387.46,301.987,-1.10328
30.3794,387.46,301.987,-1.10328
30.5182,387.46,301.987,-1.10328
30.6278,387.46,301.987,-1.10328
30.7205,387.46,301.987,-1.10328
30.8448,387.46,301.987,-1.10328
30.9534,387.46,301.987,-1.10328
31.0626,387.46,301.987,-1.10328
31.1729,387.46,301.987,-1.10328
31.2969,387.46,301.987,-1.10328
31.4061,387.46,301.987,-1.10328
31.5304,387.46,301.987,-1.10328
31.6558,387.46,301.987,-1.10328
31.7666,387.46,301.987,-1.10328
31.8912,387.46,301.987,-1.10328
31.9999,387.46,301.987,-1.10328
32.1403,387.46,301.987,-1.10328
32.2784,387.46,301.987,-1.10328
32.4017,387.46,301.987,-1.10328
32.5127,387.46,301.987,-1.10328
32.6392,387.46,301.987,-1.10328
32.7633,387.46,301.987,-1.10328
32.8867,387.46,301.987,-1.10328
33.0111,387.46,301.987,-1.10328
33.1347,387.46,301.987,-1.10328
33.2749,387.46,301.987,-1.10328
33.3692,387.46,301.987,-1.10328
33.4311,387.46,301.987,-1.10328
33.5555,387.46,301.987,-1.10328
33.6651,387.46,301.987,-1.10328
33.7745,387.46,301.987,-1.10328
33.8835,387.46,301.987,-1.10328
33.9913,387.46,301.987,-1.10328
34.1165,387.46,301.987,-1.10328
34.2257,387.46,301.987,-1.10328
34.3517,387.46,301.987,-1.10328
34.4293,387.46,301.987,-1.10328
34.5227,387.46,301.987,-1.10328
34.6007,387.46,301.987,-1.10328
34.6949,387.46,301.987,-1.10328
34.8037,387.46,301.987,-1.10328
34.9128,424.444,306.952,-2.11121
35.0056,425.46,305.895,-2.1167
35.1144,425.517,305.885,-2.12445
35.223,425.474,305.921,-2.13355
35.3177,425.514,305.793,-2.137
35.425,425.575,305.76,-2.14212
35.5344,426.565,305.831,-2.15206
35.6279,426.613,305.769,-2.15578
35.7364,426.613,305.769,-2.15578
35.8454,426.613,305.769,-2.15578
35.9393,426.566,305.816,-2.15223
36.0324,426.585,305.818,-2.15199
36.1248,426.566,305.816,-2.15223
36.2173,426.564,305.819,-2.1527
36.3255,426.566,305.816,-2.15223
36.418,426.572,305.826,-2.15228
36.5411,426.572,305.826,-2.15228
36.6335,426.585,305.818,-2.15199
36.7252,426.572,305.826,-2.15228
36.8186,426.576,305.819,-2.15221
36.8973,426.566,305.816,-2.15223
37.0061,426.566,305.816,-2.15223
37.1008,426.585,305.818,-2.15199
37.1946,425.577,305.786,-2.14407
37.3034,425.514,305.835,-2.14053
37.3966,425.501,305.914,-2.13583
37.4913,425.476,305.919,-2.13594
37.5841,425.476,305.919,-2.13594
37.691,425.476,305.919,-2.13594
37.7845,425.501,305.914,-2.13583
37.9393,425.501,305.914,-2.13583
38.0313,425.487,305.847,-2.13413
38.1386,425.487,305.847,-2.13413
38.2303,425.501,305.914,-2.13583
38.3224,425.487,305.847,-2.13413
38.4164,425.478,305.833,-2.1275
38.5099,425.475,305.974,-2.12377
38.6201,425.431,305.94,-2.11623
38.6819,425.401,305.954,-2.11588
38.7604,425.401,305.954,-2.11588
38.8706,425.401,305.954,-2.11588
38.9795,425.401,305.954,-2.11588
39.0735,425.431,305.94,-2.11623
39.1515,425.418,305.945,-2.1167
39.2589,425.418,305.945,-2.1167
39.3538,425.431,305.94,-2.11623
39.4465,425.431,305.94,-2.11623
39.5401,425.431,305.94,-2.11623
39.635,425.431,305.94,-2.11623
39.7265,425.431,305.94,-2.11623
39.8348,425.431,305.94,-2.11623
39.9426,425.418,305.945,-2.1167
40.0494,425.418,305.945,-2.1167
40.1264,425.418,305.945,-2.1167
40.19,425.418,305.945,-2.1167
40.2835,424.445,306.976,-2.11062
40.3926,424.445,306.976,-2.11062
40.4869,424.445,306.976,-2.11062
40.5794,424.445,306.976,-2.11062
40.658,427.8,304.611,-2.20772
40.7679,427.8,304.611,-2.20772
40.907,427.798,304.66,-2.20017
41.0145,427.753,304.675,-2.19266
41.1081,431.124,301.245,-2.30983
41.2028,431.121,301.115,-2.30726
41.2949,431.142,301.176,-2.30795
41.3873,431.142,301.176,-2.30795
41.4805,431.142,301.176,-2.30795
41.5747,431.124,301.245,-2.30983
41.6693,431.121,301.115,-2.30726
41.7628,431.121,301.115,-2.30726
41.8556,431.121,301.115,-2.30726
41.9483,434.434,297.65,-2.42322
42.0425,434.444,297.692,-2.42436
42.1199,435.432,298.654,-2.42333
42.1992,435.436,298.645,-2.42311
42.2778,436.429,298.655,-2.42339
42.3551,436.431,299.649,-2.42372
42.432,437.432,300.654,-2.42378
42.509,438.446,301.71,-2.42497
42.5857,439.452,302.701,-2.42518
42.6794,441.443,303.644,-2.42434
42.758,442.452,304.659,-2.42448
42.8498,445.769,301.128,-2.53757
42.9116,445.775,301.111,-2.5377
42.9746,446.777,301.172,-2.53901
43.0361,446.791,302.118,-2.53739
43.0991,447.777,302.127,-2.53751
43.1604,447.782,303.13,-2.53751
43.2369,448.779,303.123,-2.53757
43.2993,449.768,304.123,-2.53833
43.3622,450.917,300.737,-2.61656
43.426,450.939,300.807,-2.61825
43.4883,450.922,300.802,-2.62161
43.5477,451.962,300.81,-2.62636
43.6099,451.97,300.749,-2.62959
43.6722,451.956,300.735,-2.63268
43.7356,451.978,300.713,-2.6354
43.7969,451.957,299.658,-2.6396
43.8595,453.071,297.285,-2.71752
43.9366,453.071,297.285,-2.71752
43.998,454.105,293.885,-2.79194
44.0617,455.256,291.545,-2.87377
44.1222,456.212,288.109,-2.94782
44.1843,456.16,284.647,-3.02226
44.246,456.279,281.469,-3.10331
44.3102,456.066,277.927,3.10271
44.3718,456.066,277.927,3.10271
44.4348,455.132,277.965,3.10151
44.4969,454.081,277.893,3.10331
44.5587,454.071,277.91,3.10212
44.622,453.125,277.967,3.1012
44.6856,452.124,277.962,3.10107
44.7475,451.079,277.895,3.10276
44.8106,451.096,278.918,3.10658
44.9035,450.163,279.019,3.11123
44.9673,449.115,278.978,3.11635
45.0292,448.073,278.945,3.12071
45.1071,447.159,279.02,3.11882
45.1695,446.224,279.067,3.11729
45.233,446.22,279.071,3.11681
45.2942,445.117,278.961,3.11964
45.3547,444.081,278.932,3.12022
45.4331,443.11,279.057,3.1227
45.4953,442.231,279.139,3.12463
45.5572,442.294,280.172,3.12753
45.6183,441.274,280.193,3.13393
45.6793,440.251,280.178,3.13746
45.7583,439.286,280.205,3.1365
45.8202,438.286,280.205,3.1365
45.8821,438.253,280.172,3.13732
45.9452,437.253,280.172,3.13732
46.008,436.251,280.174,3.13708
46.0711,436.255,280.171,3.137
46.149,435.256,280.166,3.13712
46.2112,435.256,280.166,3.13712
46.2748,434.256,280.166,3.13712
46.3372,434.256,280.166,3.13712
46.3993,433.256,280.166,3.13712
46.4618,433.26,280.155,3.13706
46.5382,432.265,280.152,3.13689
46.6006,432.264,280.158,3.13675
46.6626,432.264,280.158,3.13675
46.7242,431.264,280.158,3.13675
46.8012,431.295,280.196,3.1352
46.8646,430.295,280.196,3.1352
46.9265,430.295,280.196,3.1352
46.9876,429.294,280.214,3.13473
47.0505,429.295,280.209,3.13461
47.1125,428.295,280.214,3.13447
47.1751,428.295,280.214,3.13447
47.2369,427.29,280.213,3.13444
47.2997,427.293,280.209,3.13432
47.3766,426.287,280.205,3.13417
47.4393,426.284,280.199,3.134
47.5009,425.284,280.199,3.134
47.5781,425.284,280.199,3.134
47.6561,424.279,280.198,3.1338
47.7179,424.279,280.198,3.1338
47.7794,423.281,280.203,3.13367
47.8255,423.281,280.203,3.13367
47.8867,423.274,280.193,3.13393
47.9508,422.305,280.205,3.13311
48.0125,422.31,280.211,3.13295
48.0746,421.305,280.205,3.13261
48.1362,421.295,280.207,3.13307
48.1817,420.309,280.202,3.13252
48.2278,420.307,280.2,3.13229
48.29,420.292,280.187,3.13242
48.3512,419.301,280.185,3.13174
48.413,419.301,280.18,3.13161
48.4759,418.295,280.169,3.13239
48.5379,418.301,280.18,3.13161
48.6013,417.306,280.168,3.13165
48.6626,417.307,280.179,3.13136
48.726,417.307,280.179,3.13136
48.7872,416.304,280.183,3.13127
48.8495,416.311,280.183,3.13113
48.9116,415.312,280.194,3.13084
48.9734,415.312,280.193,3.13062
49.0353,414.314,280.199,3.13021
49.0979,414.313,280.204,3.13007
49.1594,413.309,280.202,3.12972
49.2224,413.309,280.202,3.12972
49.2847,412.223,280.131,3.12645
49.3617,412.188,279.106,3.12153
49.4249,411.068,278.963,3.12118
49.4874,411.18,279.02,3.1148
49.5484,410.175,279.034,3.11163
49.6093,410.163,279.019,3.11123
49.6725,410.16,279.018,3.11102
49.7352,409.16,279.013,3.11089
49.7971,409.17,278.998,3.11068
49.8601,408.212,278.995,3.10594
49.9221,408.068,278.9,3.10376
49.9844,407.212,279.008,3.09667
50.0466,407.051,277.853,3.09655
50.1083,406.178,277.902,3.09045
50.1711,406.191,277.95,3.08517
50.2335,405,277.731,3.08582
50.2943,405.051,277.741,3.08109
50.3549,405.104,277.799,3.07567
50.431,404.154,277.809,3.06933
50.4934,404.047,277.749,3.06749
50.5562,403.038,277.74,3.06724
50.6179,403.036,277.731,3.06723
50.6798,402.031,277.725,3.06709
50.7411,402.031,277.725,3.06709
50.803,401.183,277.829,3.06828
50.8648,401.144,277.823,3.07254
50.9273,400.158,277.796,3.07638
50.9892,400.099,277.8,3.08129
51.0505,399.101,277.795,3.08132
51.113,399.109,277.8,3.0813
51.1745,398.108,277.804,3.0812
51.238,398.105,277.803,3.08098
51.301,397.109,278.801,3.08089
51.3627,396.108,278.796,3.08076
51.4254,395.143,278.809,3.07996
51.4731,393.113,278.789,3.08059
51.5204,392.113,278.789,3.08059
51.5671,391.109,278.782,3.08079
51.6304,389.109,278.782,3.08079
51.6931,388.109,278.782,3.08079
51.7409,387.109,278.782,3.08079
51.8028,385.104,278.782,3.08079
51.8645,383.1,278.786,3.0806
51.9261,382.114,278.771,3.08025
51.9871,380.116,278.763,3.08004
52.0493,378.121,279.766,3.08012
52.1121,377.138,279.79,3.07938
52.1734,375.149,279.779,3.07911
52.2364,373.149,279.779,3.07911
52.3131,371.155,279.778,3.07895
52.3761,370.155,279.778,3.07895
52.4382,368.15,279.775,3.07887
52.5007,366.111,279.753,3.07941
52.5472,365.111,279.753,3.07941
52.6098,364.11,279.753,3.07927
52.6726,362.111,279.753,3.07901
52.7349,360.118,280.757,3.07891
52.7986,359.118,280.765,3.07912
52.8612,357.11,280.761,3.07901
52.9233,355.113,280.755,3.07884
52.9707,354.113,280.755,3.07884
53.0337,352.115,280.758,3.07874
53.1124,350.154,280.787,3.07692
53.175,349.155,280.792,3.07678
53.2384,347.157,280.798,3.07646
53.3012,345.154,280.8,3.0764
53.3633,344.154,280.8,3.0764
53.4115,342.163,281.796,3.0763
53.4747,341.162,281.795,3.07641
53.5372,339.135,281.772,3.07704
53.5993,337.135,281.772,3.07704
53.6458,336.135,281.772,3.07704
53.7083,334.135,281.772,3.07704
53.7703,333.132,281.788,3.07664
53.8321,331.136,281.786,3.07659
53.8783,330.136,281.786,3.07659
53.9411,328.172,281.828,3.07546
54.0051,327.168,281.833,3.0753
54.0678,325.168,282.839,3.07514
54.1321,323.166,282.848,3.07491
54.1948,322.166,282.848,3.07491
54.2559,320.166,282.848,3.07491
54.3192,318.164,282.852,3.07481
54.3811,317.163,282.847,3.07468
54.4428,315.155,282.843,3.07457
54.5053,313.156,282.844,3.0743
54.5684,312.153,282.844,3.0743
54.6301,310.153,282.839,3.07418
54.6763,309.15,282.836,3.07402
54.7393,308.991,280.39,2.99655
54.7864,308.991,280.39,2.99655
54.8487,308.991,280.39,2.99655
54.9114,308.991,280.39,2.99655
54.973,308.991,280.39,2.99655
55.0346,308.991,280.39,2.99655
55.096,308.991,280.39,2.99655
55.158,308.991,280.39,2.99655
55.2056,308.991,280.39,2.99655
55.2676,308.991,280.39,2.99655
55.3301,308.991,280.39,2.99655
55.3915,308.991,280.39,2.99655
55.4525,308.991,280.39,2.99655
55.5148,308.991,280.39,2.99655
55.5777,307.991,280.39,2.99655
55.6413,307.991,280.39,2.99655
55.6873,307.986,280.408,2.99613
55.7338,306.985,280.389,2.99651
55.7962,306.985,280.389,2.99651
55.8589,305.979,280.381,2.99629
55.9056,304.986,280.384,2.99611
55.9669,303.986,280.384,2.99611
56.0135,302.986,280.384,2.99611
56.0603,301.987,281.389,2.99624
56.1224,300.986,281.384,2.99611
56.1845,299.986,281.384,2.99611
56.2315,298.981,281.402,2.99568
56.3092,296.985,281.393,2.99547
56.3719,295.985,281.393,2.99547
56.4179,294.984,281.394,2.9952
56.4793,293.988,282.391,2.99527
56.5424,291.988,282.391,2.99527
56.6046,289.992,282.368,2.99557
56.6673,287.993,282.373,2.99542
56.731,285.987,283.372,2.99547
56.7944,283.982,283.389,2.99483
56.8403,281.982,283.38,2.99482
56.8875,279.986,284.377,2.99488
56.9344,278.015,284.404,2.99356
