0.323106,111.403,375.321,-0.000304594
0.3991,111.403,375.321,-0.000304594
0.513516,111.403,375.321,-0.000304594
0.6004,111.403,375.321,-0.000304594
0.663319,111.403,375.321,-0.000304594
0.725593,111.403,375.321,-0.000304594
0.804363,111.403,375.321,-0.000304594
0.895653,111.403,375.321,-0.000304594
0.957923,111.403,375.321,-0.000304594
1.0056,111.403,375.321,-0.000304594
1.05257,111.403,375.321,-0.000304594
1.09901,111.403,375.321,-0.000304594
1.14436,111.403,375.321,-0.000304594
1.19121,111.403,375.321,-0.000304594
1.25471,111.403,375.321,-0.000304594
1.33277,111.403,375.321,-0.000304594
1.41369,111.403,375.321,-0.000304594
1.52106,111.403,375.321,-0.000304594
1.59595,111.403,375.321,-0.000304594
1.79921,111.403,375.321,-0.000304594
1.89216,111.403,375.321,-0.000304594
1.9549,111.403,375.321,-0.000304594
2.01752,111.403,375.321,-0.000304594
2.07896,111.403,375.321,-0.000304594
2.12558,111.403,375.321,-0.000304594
2.17229,111.403,375.321,-0.000304594
2.21909,111.403,375.321,-0.000304594
2.26594,111.403,375.321,-0.000304594
2.31233,111.403,375.321,-0.000304594
2.35833,111.403,375.321,-0.000304594
2.38937,111.403,375.321,-0.000304594
2.42088,111.403,375.321,-0.000304594
2.45271,111.403,375.321,-0.000304594
2.49905,111.403,375.321,-0.000304594
2.56143,111.403,375.321,-0.000304594
2.60851,111.403,375.321,-0.000304594
2.67062,111.403,375.321,-0.000304594
2.73168,111.403,375.321,-0.000304594
2.7785,111.403,375.321,-0.000304594
2.84208,111.403,375.321,-0.000304594
2.90379,111.403,375.321,-0.000304594
2.951,111.403,375.321,-0.000304594
2.99722,111.403,375.321,-0.000304594
3.05967,111.403,375.321,-0.000304594
3.12029,111.403,375.321,-0.000304594
3.16697,111.403,375.321,-0.000304594
3.22923,111.39,375.259,-0.00623834
3.29263,111.486,375.417,-0.0113693
3.35588,111.461,375.358,-0.0206665
3.4174,111.533,376.346,-0.0271708
3.48044,111.52,376.455,-0.0323936
3.54288,111.495,376.471,-0.0423758
3.60632,111.512,376.469,-0.0505991
3.6677,112.537,377.429,-0.0585233
3.73133,113.525,377.481,-0.0679826
3.79328,114.476,377.421,-0.0785639
3.83948,115.52,377.49,-0.0832694
3.90322,116.51,378.462,-0.0934787
3.94931,117.535,378.41,-0.101544
4.01137,119.569,378.415,-0.108156
4.07379,120.564,378.53,-0.114941
4.13698,122.518,378.583,-0.125446
4.19918,124.609,378.557,-0.132657
4.26206,126.571,378.544,-0.138914
4.32363,128.515,378.499,-0.142346
4.38515,130.509,378.512,-0.140423
4.44849,132.512,377.464,-0.138667
4.51146,133.567,377.508,-0.135922
4.57422,135.596,377.53,-0.132894
4.6365,137.548,376.477,-0.131147
4.68358,139.558,376.494,-0.130091
4.74655,140.564,376.459,-0.13254
4.80835,142.559,376.512,-0.136772
4.8545,144.592,376.6,-0.142884
4.91656,146.531,376.618,-0.154996
4.96323,147.541,376.553,-0.173589
5.02531,149.556,377.688,-0.192001
5.07219,151.542,377.611,-0.213209
5.13597,153.571,378.663,-0.242174
5.18239,154.56,378.735,-0.266857
5.24514,156.608,379.78,-0.304243
5.30776,159.594,380.82,-0.345983
5.35455,161.721,381.929,-0.376345
5.40226,162.661,381.949,-0.415564
5.44777,164.721,382.959,-0.454231
5.50941,167.835,384.07,-0.509553
5.5721,170.883,385.163,-0.56994
5.63445,173.029,386.241,-0.633306
5.69771,176.047,387.3,-0.697306
5.7605,179.156,387.313,-0.753916
5.8069,181.152,387.351,-0.793927
5.86821,184.215,387.438,-0.841668
5.93021,186.286,387.495,-0.887382
5.99126,189.36,386.469,-0.930929
6.0538,191.408,385.483,-0.969539
6.10179,192.453,385.52,-0.9945
6.1631,194.528,384.528,-1.02647
6.22655,196.555,383.537,-1.05322
6.28911,198.589,381.506,-1.07753
6.35053,199.621,380.542,-1.09796
6.41337,201.637,379.565,-1.11292
6.4758,202.58,377.599,-1.12938
6.53793,203.672,376.555,-1.13936
6.60047,204.735,374.587,-1.14975
6.66337,206.637,373.593,-1.16558
6.74027,207.798,371.56,-1.17923
6.78781,208.804,370.593,-1.1875
6.84933,209.717,368.617,-1.20448
6.9127,210.765,366.584,-1.21535
6.97487,211.887,365.57,-1.22575
7.02176,212.849,364.562,-1.23635
7.08494,213.865,362.605,-1.24925
7.14725,214.975,360.581,-1.25884
7.20956,215.905,359.569,-1.27508
7.25599,216.905,357.522,-1.28388
7.31805,217.934,356.583,-1.29639
7.38019,218.976,354.578,-1.30853
7.42675,219.025,353.56,-1.31691
7.47407,220.009,352.558,-1.32888
7.5217,221.053,350.574,-1.3375
7.56782,220.909,349.557,-1.34957
7.61492,222.116,348.538,-1.3555
7.69148,223.006,346.548,-1.37246
7.76972,224.056,343.617,-1.38794
7.84709,225.138,341.58,-1.40195
