0.0164694,508.235,170,0.00680541
0.0570479,511.278,170.021,0.0235734
0.0969581,514.271,170.091,0.0400652
0.123127,516.232,170.17,0.0508788
0.155419,518.651,170.293,0.0642224
0.187238,521.032,170.446,0.077371
0.216953,523.254,170.618,0.0896498
0.248092,525.58,170.828,0.102517
0.279714,527.939,171.07,0.115584
0.311972,530.343,171.349,0.128914
0.343401,532.68,171.652,0.141901
0.383871,535.685,172.082,0.158624
0.421176,538.448,172.524,0.174039
0.45169,540.702,172.92,0.186649
0.482908,543.002,173.354,0.199549
0.514368,545.315,173.822,0.212548
0.545872,547.625,174.32,0.225567
0.581485,550.228,174.918,0.240283
0.608192,552.174,175.395,0.251319
0.63922,554.428,175.973,0.26414
0.686341,557.839,176.896,0.283612
0.720512,560.3,177.613,0.297732
0.747293,562.22,178.202,0.308799
0.778973,564.483,178.924,0.321889
0.811597,566.805,179.698,0.335371
0.840239,568.833,180.405,0.347206
0.871668,571.049,181.208,0.360193
0.904571,573.359,182.077,0.37379
0.935504,575.519,182.924,0.386572
0.965403,577.596,183.77,0.398927
1.00087,580.047,184.803,0.413582
1.02734,581.865,185.601,0.42452
1.05823,583.976,186.555,0.437286
1.08874,586.048,187.524,0.44989
1.11994,588.156,188.542,0.462783
1.16054,590.88,189.901,0.479561
1.22024,594.853,191.967,0.504231
1.24612,596.552,192.905,0.514925
1.27559,598.476,193.993,0.527104
1.30611,600.454,195.145,0.539713
1.35159,603.381,196.898,0.55851
1.39798,606.331,198.741,0.577677
1.44013,608.979,200.468,0.595094
1.46626,610.602,201.566,0.60589
1.497,612.497,202.879,0.618596
1.52785,614.382,204.221,0.631341
1.55898,616.267,205.599,0.644208
1.59299,618.306,207.131,0.65826
1.62468,620.187,208.585,0.671355
1.65711,622.091,210.098,0.684757
1.68755,623.859,211.542,0.697335
1.72035,625.745,213.122,0.71089
1.75046,627.457,214.595,0.723332
1.78229,629.246,216.175,0.736482
1.81304,630.954,217.724,0.74919
1.8495,632.957,219.586,0.764255
1.87643,634.415,220.984,0.775384
1.90927,636.174,222.708,0.788953
1.94136,637.87,224.416,0.802216
1.97162,639.447,226.048,0.814718
2.00214,641.018,227.713,0.827332
2.03741,642.808,229.66,0.841904
2.06974,644.423,231.469,0.855263
2.09696,645.762,233.01,0.866512
2.12778,647.259,234.771,0.879248
2.15837,648.722,236.538,0.891888
2.18905,650.167,238.329,0.904567
2.23494,652.294,241.035,0.92353
2.27241,653.989,243.277,0.939012
2.29932,655.18,244.905,0.950132
2.33416,656.7,247.031,0.96453
2.38049,658.68,249.887,0.983675
2.4087,659.852,251.648,0.995329
2.45639,661.799,254.649,1.01504
2.48932,663.102,256.747,1.02865
2.51958,664.273,258.691,1.04115
2.55025,665.435,260.676,1.05382
2.58186,666.606,262.737,1.06688
2.61258,667.719,264.754,1.07958
2.64485,668.861,266.889,1.09292
2.67802,670.005,269.098,1.10662
2.70746,670.993,271.072,1.11878
2.7386,672.013,273.173,1.13165
2.77058,673.033,275.344,1.14487
2.80084,673.971,277.41,1.15737
2.83278,674.933,279.604,1.17057
2.88316,676.405,283.084,1.19139
2.91194,677.205,285.089,1.20328
2.94221,678.021,287.208,1.21579
2.97289,678.82,289.365,1.22847
3.0039,679.601,291.556,1.24128
3.03625,680.386,293.852,1.25465
3.07309,681.245,296.478,1.26987
3.09888,681.818,298.325,1.28053
3.13145,682.518,300.666,1.29399
3.16157,683.135,302.839,1.30643
3.20707,684.027,306.133,1.32524
3.2418,684.66,308.659,1.33959
3.28408,685.387,311.746,1.35706
3.32057,685.967,314.42,1.37213
3.35145,686.424,316.691,1.3849
3.38101,686.834,318.87,1.39711
3.41389,687.26,321.299,1.4107
3.44635,687.648,323.702,1.42411
3.59094,689.233,334.43,1.48386
3.65336,689.64,339.094,1.50965
3.69981,689.853,342.571,1.52885
3.78789,690.13,349.171,1.56524
3.92361,690.186,359.35,1.62133
3.97579,689.988,363.259,1.64289
4.0101,689.803,365.825,1.65707
4.04838,689.556,368.685,1.67288
4.09115,689.229,371.876,1.69056
4.11976,688.973,374.007,1.70238
4.1534,688.642,376.508,1.71628
4.1823,688.327,378.652,1.72822
4.21327,687.963,380.946,1.74102
4.25279,687.461,383.868,1.75735
4.29238,686.91,386.785,1.77371
4.32371,686.437,389.087,1.78666
4.36399,685.79,392.038,1.8033
4.40966,685,395.371,1.82217
4.45917,684.077,398.968,1.84263
4.49359,683.384,401.454,1.85686
4.52444,682.731,403.674,1.8696
4.55827,681.984,406.099,1.88358
4.58718,681.317,408.162,1.89553
4.67184,679.291,414.179,1.93051
4.70447,678.429,416.47,1.944
4.74727,677.259,419.459,1.96168
4.77925,676.345,421.676,1.97489
4.81673,675.24,424.261,1.99038
4.8657,673.744,427.615,2.01062
4.90872,672.37,430.535,2.0284
4.9353,671.489,432.323,2.03938
4.96694,670.417,434.441,2.05246
4.99879,669.311,436.557,2.06561
5.03177,668.136,438.734,2.07924
5.05914,667.137,440.527,2.09055
5.09798,665.69,443.056,2.1066
5.12777,664.55,444.977,2.11891
5.16039,663.275,447.065,2.13239
5.18939,662.117,448.906,2.14437
5.22181,660.797,450.948,2.15777
5.25235,659.528,452.855,2.17039
5.29461,657.74,455.472,2.18786
5.33224,656.107,457.774,2.20341
5.36849,654.499,459.966,2.21838
5.3971,653.205,461.678,2.23021
5.45955,650.335,465.379,2.25601
5.49502,648.652,467.439,2.27067
5.52097,647.398,468.928,2.28139
5.55125,645.917,470.649,2.29391
5.58231,644.375,472.396,2.30674
5.6197,642.493,474.474,2.32219
